ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1.0,6.491922,6.51884,4.589266,4.610736,16.01071,0.2791583,21.14091,5.15163,ACCELERATE
-1.0,6.49218,6.518582,4.589413,4.610589,16.01054,0.2791581,21.90098,5.203074,ACCELERATE
-1.0,6.492539,6.518221,4.589622,4.610379,16.01035,0.2791581,22.67249,5.25497,ACCELERATE
-1.0,6.492876,6.517886,4.589817,4.610185,16.01016,0.2791588,23.42068,5.305206,ACCELERATE
-1.0,6.493136,6.517615,4.589975,4.610026,16.00999,0.2791592,24.09068,5.350188,ACCELERATE
-1.0,6.493528,6.517225,4.590204,4.609797,16.00977,0.2791595,24.90538,5.404883,ACCELERATE
-1.0,6.493846,6.516906,4.590395,4.609606,16.00958,0.2791599,25.62366,5.453106,ACCELERATE
-1.0,6.494194,6.516571,4.590601,4.6094,16.00937,0.2791601,26.38276,5.504067,ACCELERATE
-1.0,6.494559,6.516197,4.590824,4.609177,16.00912,0.2791599,27.20722,5.559417,ACCELERATE
-1.0,6.494897,6.515858,4.591028,4.608973,16.00892,0.2791601,27.89189,5.605382,ACCELERATE
-1.0,6.495312,6.515443,4.591279,4.608724,16.00867,0.2791598,28.72424,5.661262,ACCELERATE
-1.0,6.495649,6.515122,4.591477,4.608525,16.00846,0.27916,29.36936,5.704572,ACCELERATE
-1.0,6.496088,6.514677,4.591748,4.608254,16.00822,0.2791599,30.12344,5.755197,ACCELERATE
-1.0,6.496456,6.514309,4.591973,4.608029,16.00797,0.2791598,30.89849,5.80723,ACCELERATE
-1.0,6.496843,6.513927,4.592207,4.607795,16.00775,0.2791599,31.53848,5.850196,ACCELERATE
19.90473,6.497286,6.513466,4.59249,4.607512,16.00746,0.27916,32.37659,5.906463,ACCELERATE
19.23429,6.48323,6.528385,4.592726,4.607276,16.00723,0.2791601,33.02758,5.950167,ACCELERATE
18.45907,6.460835,6.576102,4.593005,4.606997,16.00695,0.2791593,33.79066,6.001396,ACCELERATE
17.64217,6.395887,6.680616,4.593304,4.606698,16.00664,0.2791601,34.63597,6.058146,ACCELERATE
16.95893,6.335418,6.819544,4.593564,4.606439,16.00637,0.2791601,35.35304,6.106286,ACCELERATE
16.20807,6.232035,7.042205,4.593853,4.606149,16.0061,0.27916,36.05927,6.153698,ACCELERATE
15.40147,6.110949,7.383641,4.594172,4.60583,16.00578,0.27916,36.8438,6.206367,ACCELERATE
14.73478,5.985424,7.781583,4.586016,4.613923,16.00551,0.2791601,37.51283,6.251282,ACCELERATE
13.99759,5.838802,8.426143,4.570645,4.638125,16.00521,0.2791597,38.24201,6.300235,ACCELERATE
13.2373,5.658801,9.512727,4.529942,4.689658,16.0049,0.27916,38.98773,6.350299,ACCELERATE
12.4458,5.460153,-1.0,4.476058,4.774932,16.00457,0.2791602,39.76027,6.402163,ACCELERATE
11.76932,5.265059,-1.0,4.396105,4.883755,16.00079,0.2791594,40.55058,6.455224,LEFT_ACCELERATE
11.34465,5.120149,-1.0,4.311239,4.988966,15.98211,0.2791596,41.24111,6.501618,LEFT_ACCELERATE
11.14179,5.012762,-1.0,4.213749,5.088918,15.92443,0.2791647,42.05828,6.556677,LEFT_ACCELERATE
11.17055,4.965318,-1.0,4.13927,5.138309,15.8355,0.2791737,42.74314,6.603113,LEFT_ACCELERATE
11.39657,4.977776,-1.0,4.082647,5.170524,15.70029,0.2791844,43.42684,6.65,LEFT_ACCELERATE
11.83255,5.056458,-1.0,4.056413,5.164891,15.49648,0.2791897,44.1671,6.70167,LEFT_ACCELERATE
12.1561,5.143742,-1.0,4.065057,5.145085,15.22132,0.2791881,44.94049,6.756899,LEFT_ACCELERATE
12.24835,5.193487,-1.0,4.088199,5.123314,14.96467,0.2791834,45.56214,6.80211,LEFT_ACCELERATE
12.05481,5.176937,-1.0,4.10645,5.104281,14.63545,0.2791758,46.29926,6.856336,LEFT_ACCELERATE
11.73055,5.111595,-1.0,4.110844,5.108117,14.35278,0.2791724,46.911,6.901588,LEFT_ACCELERATE
11.50644,5.068003,-1.0,4.10704,5.124597,14.00735,0.2791692,47.6101,6.953969,LEFT_ACCELERATE
11.56007,5.077249,-1.0,4.097646,5.131922,13.62141,0.2791722,48.30202,7.007233,LEFT_ACCELERATE
11.83955,5.135585,-1.0,4.099545,5.114131,13.24361,0.2791812,48.88799,7.054125,LEFT_ACCELERATE
12.34747,5.264482,-1.0,4.129491,5.06937,12.79802,0.279188,49.48235,7.104106,LEFT_ACCELERATE
12.72297,5.381332,11.00603,4.182068,5.016051,12.31135,0.2791854,50.05124,7.154472,LEFT_ACCELERATE
12.87341,5.455793,10.46686,4.241823,4.958404,11.80188,0.2791813,50.59441,7.204525,LEFT_ACCELERATE
12.8787,5.496232,10.42869,4.29426,4.906594,11.28554,0.2791794,51.11003,7.253554,LEFT_ACCELERATE
13.16304,5.594133,9.73214,4.347491,4.849376,10.70366,0.2791803,51.6358,7.306284,LEFT_ACCELERATE
13.70447,5.751896,8.86431,4.411345,4.785924,10.15524,0.2791879,52.06947,7.353316,LEFT_ACCELERATE
14.51457,5.978894,7.974643,4.500687,4.698978,9.567751,0.2791989,52.46857,7.401117,LEFT_ACCELERATE
15.69239,6.31061,7.110887,4.645188,4.577892,8.868793,0.2792003,52.86191,7.455104,LEFT_ACCELERATE
16.77553,6.614097,6.553305,4.803929,4.438192,8.159595,0.2791939,53.19621,7.507865,LEFT_ACCELERATE
17.72287,6.852725,6.198381,4.962811,4.285913,7.488616,0.2791871,53.47201,7.55664,LEFT_ACCELERATE
18.36324,7.006662,6.000119,5.099794,4.144904,6.851377,0.2791806,53.71244,7.602396,LEFT_ACCELERATE
18.5948,7.062471,5.934443,5.212355,4.012192,6.154688,0.2791741,53.9664,7.652196,LEFT_ACCELERATE
18.19034,7.006379,6.065972,5.30752,3.895875,5.433206,0.2791688,54.23423,7.703878,ACCELERATE
17.58705,6.904419,6.325953,5.358269,3.840945,4.771912,0.2791651,54.4897,7.751483,ACCELERATE
16.85807,6.74125,6.763561,5.376413,3.824653,4.047633,0.2791629,54.77822,7.803832,ACCELERATE
16.10199,6.559139,7.425117,5.367628,3.858489,3.307546,0.279162,55.08062,7.857512,ACCELERATE
15.46194,6.372808,8.106951,5.331958,3.926323,2.706714,0.2791614,55.33054,7.901202,ACCELERATE
14.76291,6.167233,8.901651,5.268817,4.03448,2.02374,0.2791608,55.61859,7.950967,ACCELERATE
13.97506,5.903129,9.799189,5.176533,4.196756,1.233323,0.2791605,55.95552,8.008653,LEFT_ACCELERATE
13.54239,5.691354,10.36032,5.053717,4.365349,0.6008493,0.2791601,56.2204,8.05469,LEFT_ACCELERATE
13.55593,5.49898,10.51262,4.915293,4.528821,-0.08573399,0.2791604,56.48865,8.104202,LEFT_ACCELERATE
14.30884,5.36615,10.19345,4.766184,4.664641,-0.8168143,0.2791647,56.73605,8.156083,LEFT_ACCELERATE
15.74418,5.303201,9.694684,4.645423,4.751916,-1.465933,0.2791742,56.91442,8.201348,LEFT_ACCELERATE
18.83896,5.312891,9.018913,4.528458,4.810755,-2.20028,0.2791829,57.0633,8.251753,LEFT_ACCELERATE
-1.0,5.368555,8.45798,4.440692,4.859147,-2.993764,0.2791812,57.17272,8.30563,LEFT_ACCELERATE
-1.0,5.423435,8.150375,4.389075,4.888458,-3.733211,0.2791776,57.24154,8.355534,LEFT_ACCELERATE
-1.0,5.449671,7.99473,4.337846,4.927306,-4.440236,0.2791718,57.29287,8.403141,LEFT_ACCELERATE
-1.0,5.41949,7.993254,4.291796,4.974166,-5.198372,0.2791678,57.34673,8.454176,ACCELERATE
-1.0,5.34094,8.092985,4.229415,5.036486,-5.969097,0.279165,57.40886,8.506095,ACCELERATE
