ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,57.00238,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105057,57.10571,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,57.20337,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,57.30442,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105057,57.40265,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,57.50514,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105057,57.6043,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105057,57.70353,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105057,57.80552,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105057,57.90504,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,58.00418,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105057,58.10388,,NONE
