ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757437,3.105018,28.40198,,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757436,3.105018,28.50229,,NONE
-1,6.39213,6.61864,4.520006,4.679995,16.08,0.2798362,3.11,28.60167,,NONE
-1,6.109287,6.901495,4.320002,4.88,16.28,0.2798658,3.110001,28.7012,,NONE
-1,5.826449,7.184343,4.120001,-1,16.48,0.2793225,3.11,28.80548,,NONE
-1,5.600178,7.410621,3.960001,-1,16.64,0.2771921,3.11,28.90392,,NONE
-1,5.317338,7.693471,3.760002,-1,16.84,0.2771935,3.11,29.00415,,NONE
-1,5.105213,7.905606,3.61,-1,16.99,0.2772036,3.1,29.10313,,NONE
-1,4.935514,8.075311,3.490003,-1,17.11,0.2797002,3.100001,29.20259,,NONE
-1,4.935516,8.075311,3.490005,-1,17.11,0.2749378,3.100004,29.30135,,NONE
-1,4.935518,8.075307,3.490007,-1,17.11,0.2752888,3.100009,29.40302,,NONE
-1,4.935518,8.075313,3.490009,-1,17.11,0.2756168,3.100009,29.50404,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757173,3.100011,29.60484,,NONE
-1,4.935519,8.075309,3.490007,-1,17.11,0.2757392,3.100012,29.70049,,NONE
-1,4.935519,8.075307,3.490007,-1,17.11,0.2757431,3.100012,29.8052,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757432,3.100012,29.91355,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757435,3.10002,30.00315,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757432,3.100026,30.10501,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757437,3.100036,30.20006,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757434,3.100043,30.30239,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757432,3.100049,30.4064,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757433,3.100057,30.5006,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757433,3.100063,30.60513,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757433,3.10007,30.70559,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757432,3.100075,30.80503,,NONE
-1,4.93552,8.075309,3.490007,-1,17.11,0.2757434,3.10008,30.90483,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757433,3.100085,31.00164,,NONE
-1,4.93552,8.075309,3.490007,-1,17.11,0.2757434,3.100093,31.1046,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757435,3.100101,31.2016,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757432,3.100108,31.30455,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757433,3.100116,31.40596,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757434,3.100121,31.50449,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757434,3.10013,31.60721,,NONE
-1,4.935519,8.075308,3.490007,-1,17.11,0.2757434,3.100137,31.70293,,NONE
-1,4.93552,8.075309,3.490007,-1,17.11,0.2757434,3.100145,31.80127,,NONE
-1,5.190073,7.820747,3.670007,-1,16.93,0.2789362,3.099998,31.91112,,NONE
-1,5.685032,7.325766,4.020002,-1,16.58,0.279811,3.1,32.00167,,NONE
-1,6.081002,6.92978,4.300001,4.9,16.3,0.2789174,3.1,32.10894,,NONE
-1,6.533542,6.477222,4.620001,4.58,15.98,0.2794297,3.1,32.20445,,NONE
-1,8.287132,4.723565,-1,3.340001,14.74,0.2795111,3.1,32.30379,,NONE
-1,8.41441,4.596281,-1,3.249997,14.65,0.2746474,3.100004,32.40327,,NONE
-1,8.456843,4.553846,-1,3.219993,14.62,0.2795071,3.099999,32.50502,,NONE
-1,8.513402,4.497284,-1,3.179997,14.58,0.2764728,3.100001,32.60105,,NONE
-1,8.513408,4.497279,-1,3.179993,14.58,0.2751464,3.100011,32.70491,,NONE
-1,8.513408,4.497277,-1,3.179992,14.58,0.2754964,3.100011,32.80183,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2756834,3.100015,32.90535,,NONE
-1,8.51341,4.497278,-1,3.179992,14.58,0.2757316,3.100015,33.00527,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757412,3.100017,33.10025,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757432,3.100017,33.20305,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,33.30569,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,33.40536,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,33.5011,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.275743,3.100017,33.60394,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,33.70237,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757428,3.100017,33.80016,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,33.90977,,NONE
-1,8.513411,4.497277,-1,3.179992,14.58,0.2757429,3.100017,34.00443,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.10564,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.2006,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.275743,3.100017,34.30004,,NONE
-1,8.513411,4.497277,-1,3.179992,14.58,0.2757432,3.100017,34.40603,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757429,3.100017,34.5005,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.60667,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.70088,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.80001,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,34.90514,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.00371,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.10427,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.20549,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.30584,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757432,3.100017,35.40204,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757429,3.100017,35.50197,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757429,3.100017,35.60008,,NONE
-1,8.513409,4.497277,-1,3.179992,14.58,0.2757428,3.100017,35.70013,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.80513,,NONE
-1,8.513409,4.497278,-1,3.179992,14.58,0.2757429,3.100017,35.9076,,NONE
-1,8.513409,4.497275,-1,3.179992,14.58,0.2701525,3.21,36.00116,,NONE
-1,8.513417,4.497269,-1,3.179986,14.58,0.2623631,3.710003,36.10659,,NONE
-1,8.513432,4.497249,-1,3.179969,14.58,0.2504095,4.210001,36.20062,,NONE
-1,8.513458,4.49722,-1,3.179947,14.58,0.2221114,5.780001,36.30141,,NONE
-1,8.513463,4.497214,-1,3.179941,14.58,0.2842135,6.069984,36.40171,,NONE
-1,8.513407,4.49728,-1,3.179997,14.57999,0.2957202,6.06989,36.50612,,NONE
-1,8.513374,4.497319,-1,3.180027,14.57999,0.2867815,6.069845,36.60125,,NONE
-1,8.513391,4.497299,-1,3.180011,14.57999,0.2785334,6.06988,36.70009,,NONE
-1,8.513412,4.497277,-1,3.179992,14.57999,0.2761999,6.069908,36.80122,,NONE
-1,8.513415,4.497271,-1,3.179987,14.57999,0.2757869,6.069916,36.90355,,NONE
-1,8.513418,4.497269,-1,3.179986,14.57999,0.2757399,6.069916,37.00156,,NONE
-1,8.513418,4.497269,-1,3.179986,14.57999,0.2757397,6.069917,37.10444,,NONE
-1,8.513418,4.497269,-1,3.179986,14.57999,0.275742,6.069917,37.20155,,NONE
-1,8.513418,4.497269,-1,3.179986,14.57999,0.2757431,6.069917,37.30205,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757427,6.069917,37.40105,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069918,37.50177,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,37.61185,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.275743,6.069917,37.70213,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,37.80619,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,37.912,,NONE
-1,8.513416,4.497269,-1,3.179986,14.58,0.2757429,6.069918,38.00508,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,38.10122,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069918,38.21348,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,38.30242,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,38.40257,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,38.50603,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,38.60264,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,38.70642,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069918,38.80651,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,38.90478,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,39.00129,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,39.10236,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,39.20312,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,39.30284,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069918,39.40173,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,39.50373,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,39.60289,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757428,6.069917,39.70134,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,39.80077,,NONE
-1,8.513417,4.497268,-1,3.179986,14.57999,0.2757428,6.069917,39.90038,,NONE
-1,8.513416,4.497269,-1,3.179986,14.57999,0.2757429,6.069917,40.0043,,NONE
-1,8.513416,4.497269,-1,3.179986,14.58,0.2757428,6.069918,40.10067,,NONE
-1,8.485126,4.525564,-1,3.199996,14.6,0.2949809,6.699993,40.20966,,NONE
-1,8.485161,4.525523,-1,3.199958,14.6,0.20884,10.1,40.30412,,NONE
-1,8.485183,4.525487,-1,3.199934,14.6,0.1231145,13.50001,40.4029,,NONE
14.14565,8.485175,4.525516,-1,3.199958,14.6,0.02846279,19.4,40.50206,,NONE
1.078063,1.523979,1.525248,-1,3.200001,14.60002,0.02029295,25.30208,40.60703,,NONE
0.3436104,0.4836215,0.4882773,-1,3.200292,14.60002,-0.009535193,29.70032,40.70558,,NONE
1.125519,1.584961,1.598551,-1,3.200296,14.59969,4.629863,31.29525,40.867,,NONE
-1,-1,-1,-1,-1,14.59969,6.236129,31.29525,40.90369,,NONE
-1,-1,-1,-1,-1,14.60007,-0.3488467,37.69489,41.0026,,NONE
-1,-1,-1,-1,-1,14.60001,-0.3951184,38.79969,41.10021,,NONE
-1,-1,-1,-1,3.529169,14.60275,-0.1247527,39.49167,41.20975,,NONE
-1,-1,-1,-1,-1,14.5786,-0.1725366,41.1089,41.30313,,NONE
0.4118513,7.352479,0.2567283,-1,0.3246189,14.5098,0.1428367,41.8401,41.40582,,NONE
0.5187746,-1,0.2885405,-1,0.3362869,14.51995,0.09600943,42.43255,41.50621,,NONE
0.3941534,-1,0.2382932,-1,0.2943187,14.15613,0.1278269,42.4598,41.60555,,NONE
0.399384,-1,0.2419453,-1,0.2992824,13.80962,0.1260504,42.43485,41.70197,,NONE
0.4075457,-1,0.2462977,-1,0.30412,13.46437,0.1275972,42.3765,41.80418,,NONE
0.3967533,-1,0.2402416,-1,0.2970735,13.16814,0.1317276,42.27858,41.90137,,NONE
0.3933772,-1,0.2383948,-1,0.2949733,12.89445,0.1319559,42.14102,42.00357,,NONE
0.4032,-1,0.244122,-1,0.30185,12.61374,0.1189191,41.92601,42.1086,,NONE
0.4017877,-1,0.2452158,-1,0.3050328,12.34828,0.1152024,41.60767,42.20492,,NONE
0.4005401,2.193588,0.2439476,-1,0.3029775,12.17617,0.1263446,41.30938,42.30105,,NONE
0.3962549,1.286438,0.2467746,-1,0.3118024,12.15322,0.1293764,41.09051,42.40008,,NONE
0.3992642,0.9956597,0.2442025,-1,0.304271,12.06852,0.1234767,40.8488,42.50295,,NONE
0.3982845,0.9675365,0.2410007,-1,0.2978564,12.1117,0.1316127,40.53302,42.60248,,NONE
0.4040827,1.098365,0.2455703,-1,0.3044925,12.26257,0.1196521,40.2052,42.70001,,NONE
0.3907259,1.302618,0.2368351,-1,0.2930869,12.42948,0.1319681,39.91672,42.806,,NONE
0.3991577,1.559759,0.2470601,-1,0.3106661,12.6132,0.1318187,39.68881,42.90079,,NONE
0.3983375,3.398387,0.2614543,-1,0.3449956,12.63992,0.142401,39.52294,43.0046,,NONE
0.4013281,-1,0.2568375,-1,0.3317268,12.81383,0.1242625,39.39474,43.1051,,NONE
0.3999123,-1,0.2428681,-1,0.3009851,13.22838,0.1213391,39.42186,43.20611,,NONE
0.3977843,-1,0.2418284,-1,0.2999325,13.61013,0.1239465,39.48487,43.30598,,NONE
0.3988536,-1,0.2426495,-1,0.3011118,13.94557,0.1254276,39.58356,43.4012,,NONE
0.4011154,-1,0.2439644,-1,0.3026862,14.27929,0.1253585,39.72744,43.50068,,NONE
0.4064412,-1,0.2460506,-1,0.304203,14.63007,0.1137116,39.92444,43.60095,,NONE
0.4023251,6.879846,0.244753,-1,0.3037137,14.93739,0.1256328,40.14313,43.70031,,NONE
0.3973981,6.03316,0.2418178,-1,0.3001294,15.21821,0.1253898,40.40507,43.8055,,NONE
0.4020032,5.438526,0.2442545,-1,0.302812,15.46552,0.1287153,40.68712,43.90287,,NONE
0.3776462,5.208008,0.225559,-1,0.2761035,15.41574,0.1544766,40.83121,44.00667,,NONE
0.4002512,4.851582,0.2564265,-1,0.3314933,15.472,0.1538671,40.88718,44.10378,,NONE
0.4030846,5.156757,0.2455784,-1,0.3050799,15.4392,0.1247685,41.1628,44.2008,,NONE
0.3896017,5.619493,0.2639025,-1,0.3581498,15.37997,0.1560565,41.50375,44.30167,,NONE
0.3897547,10.41683,0.2555799,-1,0.3369686,15.31867,0.1524535,41.67605,44.41241,,NONE
0.3984927,-1,0.2538181,-1,0.3265516,15.14561,0.1352433,41.68217,44.50131,,NONE
0.3962863,8.081861,0.2534856,-1,0.3272634,14.99091,0.1351077,41.47611,44.60156,,NONE
0.399977,4.682589,0.2424099,-1,0.299955,14.91706,0.1313432,41.188,44.7051,,NONE
0.3945004,4.155574,0.23957,-1,0.2968876,14.94258,0.130551,40.88483,44.80359,,NONE
0.4024853,3.961917,0.2438766,-1,0.3017201,15.00827,0.1169844,40.5692,44.90235,,NONE
0.3981159,4.018351,0.2436293,-1,0.3036795,15.17701,0.1263465,40.22719,45.00429,,NONE
0.3978863,4.784602,0.2457868,-1,0.30859,15.2687,0.1303111,39.9798,45.1016,,NONE
0.4036812,5.440397,0.2450749,-1,0.303644,15.41672,0.1140298,39.60101,45.20317,,NONE
0.4018979,6.240318,0.2439486,-1,0.3022079,15.5762,0.12364,39.23732,45.30091,,NONE
0.392801,-1,0.2562278,-1,0.3362993,15.62557,0.1435187,38.95327,45.40485,,NONE
0.3890551,10.49597,0.2697754,-1,0.3742716,15.75121,0.1295463,38.78036,45.51022,,NONE
0.4088518,-1,0.2448319,-1,0.3002653,16.0121,0.1156222,39.15696,45.60432,,NONE
0.3972872,6.286697,0.2404582,-1,0.2972428,16.16177,0.1318837,39.42977,45.70066,,NONE
0.3929895,5.654056,0.2419649,-1,0.3030205,16.12061,0.1638643,39.55181,45.80246,,NONE
0.401161,4.569484,0.2475769,-1,0.310612,16.11699,0.1277826,39.62747,45.90631,,NONE
0.3792112,4.536962,0.2264684,-1,0.2771935,16.03495,0.1519537,39.76573,46.00524,,NONE
0.3958175,4.403569,0.258531,-1,0.3397006,16.1095,0.1296585,39.77697,46.11002,,NONE
0.3972869,6.243299,0.2618602,-1,0.3467926,16.14917,0.1400893,39.96909,46.20235,,NONE
0.4054254,-1,0.2545398,-1,0.3236855,15.97847,0.1246789,40.09544,46.3014,,NONE
0.4037426,-1,0.2447734,-1,0.3029552,15.52035,0.1204792,40.13242,46.41175,,NONE
0.3975038,-1,0.2411837,-1,0.2986917,15.14216,0.1208163,40.12867,46.5069,,NONE
0.404826,-1,0.2457742,-1,0.3045139,14.77505,0.1228791,40.08129,46.60066,,NONE
0.3953317,-1,0.2406264,-1,0.2987131,14.36202,0.1254029,39.97102,46.71669,,NONE
0.3990693,6.1703,0.2427865,-1,0.3012874,14.07339,0.1253614,39.85359,46.80194,,NONE
0.3993107,3.914119,0.2428433,-1,0.3012733,13.76362,0.1223798,39.66916,46.90258,,NONE
0.3985553,2.785034,0.2420977,-1,0.3000806,13.39782,0.1243298,39.43406,47.00383,,NONE
0.3935261,1.960117,0.2431169,-1,0.3052615,13.1662,0.129021,39.25286,47.1067,,NONE
0.3971032,1.685641,0.2416665,-1,0.2999686,12.99509,0.1245155,38.89682,47.204,,NONE
0.3928898,1.540804,0.2455516,-1,0.3111297,12.83267,0.1360345,38.64112,47.3039,,NONE
0.395645,1.917266,0.2567536,-1,0.3355099,12.83277,0.1441532,38.38392,47.40204,,NONE
0.3893455,7.304532,0.2755628,-1,0.3900638,12.74788,0.1447271,38.20306,47.50463,,NONE
0.4037735,-1,0.2533796,-1,0.322086,12.73084,0.167798,38.23867,47.60072,,NONE
0.3920504,-1,0.2554239,-1,0.3348922,12.89437,0.1440142,38.12489,47.70487,,NONE
0.413721,-1,0.2409066,-1,0.2895786,13.06768,0.09978369,38.44323,47.80107,,NONE
0.4016555,-1,0.2461005,-1,0.3070507,13.17354,0.1170019,38.87259,47.90649,,NONE
0.4000684,7.59966,0.2447331,-1,0.304969,13.2129,0.1242323,39.13676,48.00121,,NONE
0.3956221,7.24324,0.2407905,-1,0.2989048,13.37527,0.1278754,39.4894,48.10537,,NONE
0.4014504,7.176147,0.2481107,-1,0.3116264,13.42838,0.1300948,39.70153,48.20043,,NONE
0.3888548,8.157214,0.2652945,-1,0.3624395,13.4492,0.1510377,39.96066,48.30598,,NONE
0.4004877,12.33148,0.2700603,-1,0.3650021,13.4151,0.1475417,40.10501,48.40267,,NONE
0.3862427,4.509053,0.2362351,-1,0.2943406,13.27681,0.1413937,40.21034,48.50578,,NONE
0.3944992,2.177084,0.2405247,-1,0.2989675,13.18489,0.1275364,39.9882,48.60861,,NONE
0.3968565,2.027436,0.2401509,-1,0.2968191,13.21055,0.1320188,39.65741,48.7114,,NONE
0.4018511,1.989498,0.2462005,-1,0.3071564,13.26151,0.1205711,39.37003,48.80225,,NONE
0.3947082,2.110492,0.2394555,-1,0.2965214,13.39188,0.1303657,39.05328,48.90672,,NONE
0.3957069,2.328241,0.2642839,-1,0.3541088,13.52888,0.1541343,38.81142,49.00137,,NONE
0.3924974,3.93913,0.2519734,-1,0.3262902,13.50637,0.1460485,38.65536,49.10081,,NONE
0.3942644,-1,0.2685397,-1,0.3663074,13.61023,0.1526687,38.50582,49.20055,,NONE
0.4034102,-1,0.2457251,-1,0.3052131,13.93943,0.1214478,38.54168,49.30069,,NONE
0.395923,-1,0.2409609,-1,0.2991044,14.32121,0.1254176,38.64885,49.40718,,NONE
0.40133,-1,0.2440872,-1,0.3028311,14.63521,0.1253578,38.78101,49.50042,,NONE
0.4025679,-1,0.2441697,-1,0.3023086,15.00535,0.1220749,38.97794,49.6012,,NONE
0.3980581,6.414139,0.2421918,-1,0.3005681,15.31523,0.125459,39.19489,49.7042,,NONE
0.3944525,5.629879,0.2400443,-1,0.2979458,15.59961,0.1399556,39.44309,49.81062,,NONE
0.4018384,4.893885,0.2445954,-1,0.3036483,15.76192,0.1251625,39.65927,49.90326,,NONE
